"","respnr","KRD_MindistAnyFarm.NEG","KRD_MindistCattleFarm5.NEG","KRD_MindistGoatFarm50.NEG","KRD_MindistPigFarm15.NEG","KRD_MindistPoultryFarm250.NEG","KRD_MindistTurkeyFarm250.NEG","KRD_MindistDuckFarm250.NEG","KRD_MindistHopoFarm5.NEG","KRD_MindistAnyFarm.INV","KRD_MindistCattleFarm5.INV","KRD_MindistGoatFarm50.INV","KRD_MindistPigFarm15.INV","KRD_MindistPoultryFarm250.INV","KRD_MindistTurkeyFarm250.INV","KRD_MindistDuckFarm250.INV","KRD_MindistHopoFarm5.INV","KRD_nCattleFarm.250m","KRD_nCattleFarm.500m","KRD_nCattleFarm.1000m","KRD_nCattleFarm.3000m","KRD_nCattleFarmWghtDist.250m.sum","KRD_nCattleFarmWghtDist.500m.sum","KRD_nCattleFarmWghtDist.1000m.sum","KRD_nCattleFarmWghtDist.3000m.sum","nGoatFarm.250m","KRD_nGoatFarm.500m","KRD_nGoatFarm.1000m","KRD_nGoatFarm.3000m","KRD_nGoatFarmWghtDist.250m.sum","KRD_nGoatFarmWghtDist.500m.sum","KRD_nGoatFarmWghtDist.1000m.sum","KRD_nGoatFarmWghtDist.3000m.sum","KRD_nPigFarm.250m","KRD_nPigFarm.500m","KRD_nPigFarm.1000m","KRD_nPigFarm.3000m","KRD_nPigFarmWghtDist.250m.sum","KRD_nPigFarmWghtDist.500m.sum","KRD_nPigFarmWghtDist.1000m.sum","KRD_nPigFarmWghtDist.3000m.sum","KRD_nPoultryFarm.250m","KRD_nPoultryFarm.500m","KRD_nPoultryFarm.1000m","KRD_nPoultryFarm.3000m","KRD_nPoultryFarmWghtDist.250m.sum","KRD_nPoultryFarmWghtDist.500m.sum","KRD_nPoultryFarmWghtDist.1000m.sum","KRD_nPoultryFarmWghtDist.3000m.sum","KRD_nTurkeyFarm.250m","KRD_nTurkeyFarm.500m","KRD_nTurkeyFarm.1000m","KRD_nTurkeyFarm.3000m","KRD_nTurkeyFarmWghtDist.250m.sum","KRD_nTurkeyFarmWghtDist.500m.sum","KRD_nTurkeyFarmWghtDist.1000m.sum","KRD_nTurkeyFarmWghtDist.3000m.sum","nDuckFarm.250m","KRD_nDuckFarm.500m","KRD_nDuckFarm.1000m","KRD_nDuckFarm.3000m","KRD_nDuckFarmWghtDist.250m.sum","KRD_nDuckFarmWghtDist.500m.sum","KRD_nDuckFarmWghtDist.1000m.sum","KRD_nDuckFarmWghtDist.3000m.sum","KRD_nHopoFarm.250m","KRD_nHopoFarm.500m","KRD_nHopoFarm.1000m","KRD_nHopoFarm.3000m","KRD_nHopoFarmWghtDist.250m.sum","KRD_nHopoFarmWghtDist.500m.sum","KRD_nHopoFarmWghtDist.1000m.sum","KRD_nHopoFarmWghtDist.3000m.sum","KRD_nCows.250m","KRD_nCows.500m","KRD_nCows.1000m","KRD_nCows.3000m","KRD_nCowsWghtDist.250m.sum","KRD_nCowsWghtDist.500m.sum","KRD_nCowsWghtDist.1000m.sum","KRD_nCowsWghtDist.3000m.sum","KRD_nGoats.250m","KRD_nGoats.500m","KRD_nGoats.1000m","KRD_nGoats.3000m","KRD_nGoatsWghtDist.250m.sum","KRD_nGoatsWghtDist.500m.sum","KRD_nGoatsWghtDist.1000m.sum","KRD_nGoatsWghtDist.3000m.sum","KRD_nPigs.250m","KRD_nPigs.500m","KRD_nPigs.1000m","KRD_nPigs.3000m","KRD_nPigsWghtDist.250m.sum","KRD_nPigsWghtDist.500m.sum","KRD_nPigsWghtDist.1000m.sum","KRD_nPigsWghtDist.3000m.sum","KRD_nPoultry.250m","KRD_nPoultry.500m","KRD_nPoultry.1000m","KRD_nPoultry.3000m","KRD_nPoultryWghtDist.250m.sum","KRD_nPoultryWghtDist.500m.sum","KRD_nPoultryWghtDist.1000m.sum","KRD_nPoultryWghtDist.3000m.sum","KRD_nTurkeys.250m","KRD_nTurkeys.500m","KRD_nTurkeys.1000m","KRD_nTurkeys.3000m","KRD_nTurkeysWghtDist.250m.sum","KRD_nTurkeysWghtDist.500m.sum","KRD_nTurkeysWghtDist.1000m.sum","KRD_nTurkeysWghtDist.3000m.sum","KRD_nDucks.250m","KRD_nDucks.500m","KRD_nDucks.1000m","KRD_nDucks.3000m","KRD_nDucksWghtDist.250m.sum","KRD_nDucksWghtDist.500m.sum","KRD_nDucksWghtDist.1000m.sum","KRD_nDucksWghtDist.3000m.sum","KRD_nHopo.250m","KRD_nHopo.500m","KRD_nHopo.1000m","KRD_nHopo.3000m","KRD_nHopoWghtDist.250m.sum","KRD_nHopoWghtDist.500m.sum","KRD_nHopoWghtDist.1000m.sum","KRD_nHopoWghtDist.3000m.sum"
"751","33275",-627.2519,-738.2046,-2297.393,-853.3839,-1057.613,NA,NA,-627.2519,0.00159425583246539,0.00135463799602441,0.000435275984561631,0.00117180556136576,0.000945525442671374,NA,NA,0.00159425583246539,NA,NA,1,40,NA,NA,0.0813380083992104,0.0813380083992104,NA,NA,NA,1,NA,NA,NA,0.0813380083992104,NA,NA,2,20,NA,NA,0.0813380083992104,0.0813380083992104,NA,NA,NA,4,NA,NA,NA,0.0813380083992104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,22,NA,NA,0.0813380083992104,0.0813380083992104,0,0,158,7979,NA,NA,0.214032803371857,3.80501847442994,0,0,0,764,NA,NA,NA,0.333439371758513,0,0,12515,67456,NA,NA,14.2961401443067,39.9354686347423,0,0,0,129780,NA,NA,NA,51.3761111628141,0,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,233,984,NA,NA,0.297996226494287,0.669470851234922
"752","33280",-669.4356,-669.4356,-2288.026,-855.8656,-960.3213,NA,NA,-742.2244,0.00149379566906809,0.00149379566906809,0.000437057970495091,0.00116840775000187,0.00104131815049817,NA,NA,0.00134730143606165,NA,NA,1,40,NA,NA,0.0812624642953723,0.0812624642953723,NA,NA,NA,1,NA,NA,NA,0.0812624642953723,NA,NA,2,19,NA,NA,0.0812624642953723,0.0812624642953723,NA,NA,1,5,NA,NA,0.0812624642953723,0.0812624642953723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,21,NA,NA,0.0812624642953723,0.0812624642953723,0,0,158,7998,NA,NA,0.236019715712759,3.80115691118102,0,0,0,764,NA,NA,NA,0.334631500940984,0,0,12515,64665,NA,NA,14.2514501130493,38.6976836921581,0,0,400,360841,NA,NA,0.416527260199269,129.59375001572,0,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,287,935,NA,NA,0.333187686556994,0.638408831353577
"753","33318",-651.3102,-865.5923,-2139.04,-1012.533,-1146.588,NA,NA,-651.3102,0.0015353667115915,0.00115527829903293,0.000467499439000673,0.000987622131821876,0.000872152856998329,NA,NA,0.0015353667115915,NA,NA,1,39,NA,NA,0.0805151035835283,0.0805151035835283,NA,NA,NA,1,NA,NA,NA,0.0805151035835283,NA,NA,NA,17,NA,NA,NA,0.0805151035835283,NA,NA,NA,4,NA,NA,NA,0.0805151035835283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,18,NA,NA,0.0805151035835283,0.0805151035835283,0,0,158,7971,NA,NA,0.182533971247203,3.82796687186717,0,0,0,764,NA,NA,NA,0.35802314303573,0,0,0,54194,NA,NA,NA,33.2214098145421,0,0,0,129780,NA,NA,NA,50.7871619772012,0,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,194,877,NA,NA,0.222186466871437,0.583330943193994
"754","33339",-553.572,-553.572,-2142.06,-1557.155,-1149.92,NA,NA,-1149.92,0.00180644974818091,0.00180644974818091,0.000466840331269899,0.000642196826905478,0.000869625713093085,NA,NA,0.000869625713093085,NA,NA,3,31,NA,NA,0.0812979311920652,0.0812979311920652,NA,NA,NA,1,NA,NA,NA,0.0812979311920652,NA,NA,NA,20,NA,NA,NA,0.0812979311920652,NA,NA,NA,3,NA,NA,NA,0.0812979311920652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,NA,0.0812979311920652,0,0,1106,5332,NA,NA,1.58745514327085,3.57090747312184,0,0,0,764,NA,NA,NA,0.356364472901594,0,0,0,69522,NA,NA,NA,30.6605596500892,0,0,0,246761,NA,NA,NA,137.246672813633,0,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,0,715,NA,NA,NA,0.36932427618125
"755","33370",-722.7724,-934.6791,-2031.624,-1115.567,-1183.089,NA,NA,-722.7724,0.00138356140881971,0.00106988591057615,0.000492217063787394,0.000896405146441227,0.000845244947759636,NA,NA,0.00138356140881971,NA,NA,1,39,NA,NA,0.0806939915942668,0.0806939915942668,NA,NA,NA,1,NA,NA,NA,0.0806939915942668,NA,NA,NA,17,NA,NA,NA,0.0806939915942668,NA,NA,NA,4,NA,NA,NA,0.0806939915942668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,18,NA,NA,0.0806939915942668,0.0806939915942668,0,0,158,7971,NA,NA,0.169041973871032,3.84295397010081,0,0,0,764,NA,NA,NA,0.376792320971895,0,0,0,54194,NA,NA,NA,31.9682125816727,0,0,0,129780,NA,NA,NA,50.1364573335976,0,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,36,877,NA,NA,0.0488671842227788,0.551119563804766
"756","33380",-250.9283,-568.1769,-2341.311,-481.0405,-1833.516,NA,NA,-250.9283,0.00398520214738632,0.00176001523469187,0.000427111135598816,0.00207882704262947,0.000545400203761516,NA,NA,0.00398520214738632,NA,NA,2,40,NA,NA,0.0873974829944498,0.0873974829944498,NA,NA,NA,1,NA,NA,NA,0.0873974829944498,NA,1,1,17,NA,0.0873974829944498,0.0873974829944498,0.0873974829944498,NA,NA,NA,6,NA,NA,NA,0.0873974829944498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,20,NA,0.0873974829944498,0.0873974829944498,0.0873974829944498,0,0,59,8004,NA,NA,0.078771271294318,4.17123606942425,0,0,3,764,NA,NA,0.00528004570407561,0.330311619894775,0,7991,7991,52463,NA,16.6119068976521,16.6119068976521,39.3774316286632,0,0,0,295270,NA,NA,NA,122.867544566996,0,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,0,33,126,895,NA,0.131511670863749,0.244882664554866,0.671924114539829
"757","33388",-608.2442,-651.9018,-2446.431,-708.0749,-1013.454,NA,NA,-608.2442,0.00164407650742909,0.00153397336838156,0.000408758718312513,0.0014122799720764,0.000986724607135598,NA,NA,0.00164407650742909,NA,NA,1,39,NA,NA,0.0820567154727659,0.0820567154727659,NA,NA,NA,1,NA,NA,NA,0.0820567154727659,NA,NA,2,18,NA,NA,0.0820567154727659,0.0820567154727659,NA,NA,NA,4,NA,NA,NA,0.0820567154727659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,21,NA,NA,0.0820567154727659,0.0820567154727659,0,0,158,7507,NA,NA,0.242367792204286,3.64161098093979,0,0,0,764,NA,NA,NA,0.313216616215902,0,0,12515,59808,NA,NA,17.1541374365754,40.5504407444838,0,0,0,129780,NA,NA,NA,52.4233851476858,0,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,233,938,NA,NA,0.349059197056491,0.71538661318928
"758","33423",-404.8209,-404.8209,-811.8042,-719.1836,-1776.399,NA,NA,-607.8503,0.00247022819226972,0.00247022819226972,0.00123182412704936,0.001390465522295,0.000562936592511029,NA,NA,0.00164514190418266,NA,1,5,39,NA,0.0900921459263903,0.0900921459263903,0.0900921459263903,NA,NA,1,1,NA,NA,0.0900921459263903,0.0900921459263903,NA,NA,2,31,NA,NA,0.0900921459263903,0.0900921459263903,NA,NA,NA,11,NA,NA,NA,0.0900921459263903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,24,NA,NA,0.0900921459263903,0.0900921459263903,0,30,590,9611,NA,0.0741068457680915,0.809326145363828,5.10895313786562,0,0,761,764,NA,NA,0.937418160684559,0.938773430719855,0,0,2638,124504,NA,NA,3.65024294483827,57.2338539661419,0,0,0,676678,NA,NA,NA,271.730628781635,0,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,10,803,NA,NA,0.0164514190418266,0.354588557905622
"759","33453",-721.1525,-721.1525,-2229.58,-914.1165,-997.0206,NA,NA,-742.516,0.00138666925511594,0.00138666925511594,0.000448514966944447,0.00109395246667137,0.001002988303351,NA,NA,0.00134677232544484,NA,NA,1,41,NA,NA,0.0806289379113108,0.0806289379113108,NA,NA,NA,1,NA,NA,NA,0.0806289379113108,NA,NA,1,19,NA,NA,0.0806289379113108,0.0806289379113108,NA,NA,1,5,NA,NA,0.0806289379113108,0.0806289379113108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,22,NA,NA,0.0806289379113108,0.0806289379113108,0,0,158,8092,NA,NA,0.219093742308319,3.83504725063863,0,0,0,764,NA,NA,NA,0.343375243252466,0,0,9735,63039,NA,NA,10.6496272630458,37.2024733036755,0,0,400,360841,NA,NA,0.401195321340402,129.147227774236,0,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,198,981,NA,NA,0.230557919946656,0.635327431514909
"760","33491",-492.8002,-492.8002,-779.8526,-751.1757,-1840.316,NA,NA,-564.0443,0.00202921995567372,0.00202921995567372,0.00128229360266286,0.00133124647136482,0.000543384940412407,NA,NA,0.00177291039019453,NA,1,6,39,NA,0.090348168431185,0.090348168431185,0.090348168431185,NA,NA,1,1,NA,NA,0.090348168431185,0.090348168431185,NA,NA,2,31,NA,NA,0.090348168431185,0.090348168431185,NA,NA,NA,11,NA,NA,NA,0.090348168431185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,24,NA,NA,0.090348168431185,0.090348168431185,0,30,777,9611,NA,0.0608765986702116,0.948990845667222,5.12894572219259,0,0,761,764,NA,NA,0.975825431626438,0.977229378495473,0,0,2638,124504,NA,NA,3.47958805541506,57.4475762654992,0,0,0,676678,NA,NA,NA,273.470971038341,0,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,10,805,NA,NA,0.0177291039019453,0.359945298722466
"761","33503",-567.0811,-567.0811,-2294.105,-906.7111,-761.1268,NA,NA,-761.1268,0.00176341620272656,0.00176341620272656,0.00043589983893501,0.00110288712689191,0.001313841530741,NA,NA,0.001313841530741,NA,NA,2,40,NA,NA,0.082401406261916,0.082401406261916,NA,NA,NA,1,NA,NA,NA,0.082401406261916,NA,NA,1,20,NA,NA,0.082401406261916,0.082401406261916,NA,NA,1,3,NA,NA,0.082401406261916,0.082401406261916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,21,NA,NA,0.082401406261916,0.082401406261916,0,0,198,7699,NA,NA,0.318670656710297,3.70585696641498,0,0,0,764,NA,NA,NA,0.33346243459834,0,0,9735,65746,NA,NA,10.7366061802927,38.0357083062716,0,0,400,259497,NA,NA,0.525536612296401,100.886916210885,0,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,198,935,NA,NA,0.230308147228295,0.618000167655166
"762","33532",-157.867,-157.867,-703.5801,-157.867,-1055.588,NA,NA,-900.045,0.00633444608436215,0.00633444608436215,0.00142130227958409,0.00633444608436215,0.00094733930283406,NA,NA,0.00111105555833319,1,2,5,42,0.112373554953746,0.112373554953746,0.112373554953746,0.112373554953746,NA,NA,1,2,NA,NA,0.112373554953746,0.112373554953746,1,1,5,31,0.112373554953746,0.112373554953746,0.112373554953746,0.112373554953746,NA,NA,NA,12,NA,NA,NA,0.112373554953746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,23,NA,NA,0.112373554953746,0.112373554953746,36,59,604,13822,0.228040059037038,0.29224856359305,1.07817093892725,8.14352686691774,0,0,761,2346,NA,NA,1.08161103476349,1.69182536821694,110,110,11487,109258,0.696789069279837,0.696789069279837,19.1025422020007,88.2111590869099,0,0,0,836078,NA,NA,NA,578.524527594946,0,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,0,1,11,574,NA,0.00201740455255581,0.0131279601358878,0.319408692699388
"763","33533",-151.8552,-151.8552,-708.7376,-151.8552,-1042.041,NA,NA,-907.2668,0.00658522065757379,0.00658522065757379,0.00141095942983694,0.00658522065757379,0.00095965513832949,NA,NA,0.00110221160963897,1,2,6,42,0.112869319618361,0.112869319618361,0.112869319618361,0.112869319618361,NA,NA,1,2,NA,NA,0.112869319618361,0.112869319618361,1,1,5,31,0.112869319618361,0.112869319618361,0.112869319618361,0.112869319618361,NA,NA,NA,12,NA,NA,NA,0.112869319618361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,23,NA,NA,0.112869319618361,0.112869319618361,36,59,1954,13822,0.237067943672657,0.298758523038392,2.42107837595829,8.1682390250516,0,0,761,2346,NA,NA,1.07374012610591,1.68742494919626,110,110,11487,109258,0.724374272333117,0.724374272333117,19.2546973392962,88.8138152609062,0,0,0,836078,NA,NA,NA,583.687667219492,0,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,0,1,20,574,NA,0.00202948352485569,0.0220661382691768,0.320826469483279
"764","33534",-164.5752,-164.5752,-753.5304,-164.5752,-977.5694,NA,NA,-953.4831,0.00607624964150127,0.00607624964150127,0.00132708647189284,0.00607624964150127,0.00102294527631491,NA,NA,0.00104878628682564,1,2,6,44,0.11240106592759,0.11240106592759,0.11240106592759,0.11240106592759,NA,NA,1,2,NA,NA,0.11240106592759,0.11240106592759,1,1,6,32,0.11240106592759,0.11240106592759,0.11240106592759,0.11240106592759,NA,NA,1,13,NA,NA,0.11240106592759,0.11240106592759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,23,NA,NA,0.11240106592759,0.11240106592759,36,59,1954,14048,0.218744987094046,0.27150921313232,2.39489221710409,8.3035040613513,0,0,761,2346,NA,NA,1.00991280511045,1.63874156888864,110,110,16006,113418,0.66838746056514,0.66838746056514,23.9101519693442,92.4309807967358,0,0,133550,1100126,NA,NA,136.614341651856,697.271954526646,0,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,22,574,NA,NA,0.0238888974078123,0.327298341642867
"765","33543",-214.4015,-214.4015,-747.3988,-214.4015,-1054.846,NA,NA,-937.6167,0.00466414647285583,0.00466414647285583,0.0013379737832065,0.00466414647285583,0.000948005680450037,NA,NA,0.00106653390452623,1,2,7,44,0.111079410336724,0.111079410336724,0.111079410336724,0.111079410336724,NA,NA,1,2,NA,NA,0.111079410336724,0.111079410336724,1,1,6,31,0.111079410336724,0.111079410336724,0.111079410336724,0.111079410336724,NA,NA,NA,12,NA,NA,NA,0.111079410336724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,22,NA,NA,0.111079410336724,0.111079410336724,36,59,2044,14088,0.16790927302281,0.233616856563575,2.51833679233661,8.15765509086085,0,0,761,2346,NA,NA,1.01819804902015,1.62480582561703,110,110,15503,110819,0.513056112014142,0.513056112014142,21.9540510382763,87.6690393424293,0,0,0,836078,NA,NA,NA,577.695478068727,0,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,61,528,NA,NA,0.063512398289512,0.303681826113571
"766","33576",-633.1335,-633.1335,-1187.581,-1275.806,-1836.227,NA,NA,-957.3573,0.00157944572511169,0.00157944572511169,0.000842047826632457,0.000783818229417325,0.000544594976547017,NA,NA,0.00104454209520312,NA,NA,3,40,NA,NA,0.0885443068493388,0.0885443068493388,NA,NA,NA,1,NA,NA,NA,0.0885443068493388,NA,NA,NA,24,NA,NA,NA,0.0885443068493388,NA,NA,NA,9,NA,NA,NA,0.0885443068493388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,22,NA,NA,0.0885443068493388,0.0885443068493388,0,0,232,8631,NA,NA,0.350237499432342,4.57047145279306,0,0,0,764,NA,NA,NA,0.642709904687248,0,0,1,85898,NA,NA,0.00157584494442152,40.4778205125671,0,0,0,550351,NA,NA,NA,204.21216885215,0,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,10,751,NA,NA,0.0104454209520312,0.374504570414612
"767","33579",-75.10659,-75.10659,-1726.913,-75.10659,-1158,-4901.416,NA,-174.9286,0.0133144108925728,0.0133144108925728,0.000579067966944484,0.0133144108925728,0.000863557858376511,0.000204022674263927,NA,0.00571661809446826,4,5,12,39,0.127078056011024,0.127078056011024,0.127078056011024,0.127078056011024,NA,NA,NA,1,NA,NA,NA,0.127078056011024,1,1,2,20,0.127078056011024,0.127078056011024,0.127078056011024,0.127078056011024,NA,NA,NA,7,NA,NA,NA,0.127078056011024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,4,20,0.127078056011024,0.127078056011024,0.127078056011024,0.127078056011024,627,888,1912,8790,3.92221654511055,4.93738889881683,6.45460403726335,9.67611381405512,0,0,3,764,NA,NA,0.00300598039800182,0.443676703242754,164,164,4364,73759,2.18356338638194,2.18356338638194,6.82974232036023,39.2549666408784,0,0,0,494015,NA,NA,NA,257.603463527167,0,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,45,45,69,794,0.234673108362857,0.234673108362857,0.27036885127884,0.605476413176086
"768","33632",-512.2821,-512.2821,-1062.968,-558.6591,-776.4181,NA,NA,-638.1222,0.00195204946649512,0.00195204946649512,0.000940762092555938,0.00179000037769008,0.00128796585241895,NA,NA,0.00156709796336814,NA,NA,7,44,NA,NA,0.108995536799576,0.108995536799576,NA,NA,NA,2,NA,NA,NA,0.108995536799576,NA,NA,8,33,NA,NA,0.108995536799576,0.108995536799576,NA,NA,2,13,NA,NA,0.108995536799576,0.108995536799576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,23,NA,NA,0.108995536799576,0.108995536799576,0,0,2126,14319,NA,NA,2.86981995633319,8.15974848317705,0,0,0,2346,NA,NA,NA,1.30642060384856,0,0,20577,116892,NA,NA,24.5779856282443,89.2969376653517,0,0,63600,863078,NA,NA,77.4624887906301,589.285841976939,0,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,70,559,NA,NA,0.101332865987664,0.332117348554079
"769","33642",-438.2009,-438.2009,-1230.825,-1076.664,-1689.819,NA,NA,-1017.413,0.00228205829791769,0.00228205829791769,0.000812463185261918,0.000928794870080174,0.000591779356250581,NA,NA,0.000982885023092884,NA,1,1,35,NA,0.0831701612244649,0.0831701612244649,0.0831701612244649,NA,NA,NA,1,NA,NA,NA,0.0831701612244649,NA,NA,NA,27,NA,NA,NA,0.0831701612244649,NA,NA,NA,8,NA,NA,NA,0.0831701612244649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,NA,NA,NA,0.0831701612244649,0,30,30,7524,NA,0.0684617489375307,0.0684617489375307,3.96228297347033,0,0,0,764,NA,NA,NA,0.619689843557278,0,0,0,106266,NA,NA,NA,45.5461689215224,0,0,0,623652,NA,NA,NA,230.366519934595,0,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,0,779,NA,NA,NA,0.356546523121502
"770","33657",-410.5898,-410.5898,-1311.11,-1094.689,-1639.626,NA,NA,-1104.794,0.00243552080446226,0.00243552080446226,0.000762712510773314,0.000913501460232084,0.000609895183413778,NA,NA,0.000905146117737786,NA,1,1,35,NA,0.0830037810746783,0.0830037810746783,0.0830037810746783,NA,NA,NA,1,NA,NA,NA,0.0830037810746783,NA,NA,NA,24,NA,NA,NA,0.0830037810746783,NA,NA,NA,7,NA,NA,NA,0.0830037810746783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,NA,0.0830037810746783,0,30,30,7519,NA,0.0730656241338679,0.0730656241338679,3.92204928824764,0,0,0,764,NA,NA,NA,0.58177203858134,0,0,0,99547,NA,NA,NA,42.583862857095,0,0,0,568399,NA,NA,NA,212.742459688326,0,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,0,729,NA,NA,NA,0.33799544780555
"771","33680",-324.863,-324.863,-4759.328,-831.9856,-1167.322,NA,NA,-324.863,0.00307822066532661,0.00307822066532661,0.000210113696723571,0.00120194387979792,0.000856661658051506,NA,NA,0.00307822066532661,NA,2,8,48,NA,0.0837684223995825,0.0837684223995825,0.0837684223995825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,18,NA,NA,0.0837684223995825,0.0837684223995825,NA,NA,NA,5,NA,NA,NA,0.0837684223995825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,16,NA,0.0837684223995825,0.0837684223995825,0.0837684223995825,0,312,2964,15903,NA,0.785531701081646,4.01456415165433,10.158294141496,0,0,0,0,NA,NA,NA,NA,0,0,5675,57671,NA,NA,6.7386929027745,34.6035259791058,0,0,5,239113,NA,NA,0.00633495812339282,118.041333317096,0,0,0,0,NA,NA,NA,NA,0,0,5,5,NA,NA,0.00633495812339282,0.00633495812339282,0,79,103,577,NA,0.243179432560803,0.278695995737309,0.552122695366291
"772","33705",-690.0116,-820.1378,-2600.204,-690.0116,-947.3722,-3889.068,NA,-1137.902,0.00144925099809916,0.00121930729201849,0.00038458520946818,0.00144925099809916,0.00105555134507852,0.000257131014422993,NA,0.000878810301765881,NA,NA,1,51,NA,NA,0.0795779689550235,0.0795779689550235,NA,NA,NA,1,NA,NA,NA,0.0795779689550235,NA,NA,2,26,NA,NA,0.0795779689550235,0.0795779689550235,NA,NA,1,6,NA,NA,0.0795779689550235,0.0795779689550235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,NA,NA,NA,0.0795779689550235,0,0,188,12883,NA,NA,0.229229770899476,6.75538203228971,0,0,0,5000,NA,NA,NA,1.9229260473409,0,0,3569,97201,NA,NA,5.14547339860447,54.8882717597493,0,0,9342,130728,NA,NA,9.86096066572357,81.4077696486497,0,0,0,121,NA,NA,NA,0.0405398161301563,0,0,0,5,NA,NA,NA,0.00303847006955058,0,0,3,578,NA,NA,0.00434775299429749,0.323489981289224
